Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  166  ?h  ?h  20  ?b   => ?a  20  ?b	0.011281337	0.623076923	0.786407767	81	130	103	?a
?b  166  ?h  ?h  611  ?a   => ?a  349  ?b	0.046438746	0.042118863	0.970238095	163	3870	168	?b
?g  100  ?b  ?g  613  ?a   => ?a  722  ?b	0.07703595	0.005876098	0.150429799	105	17869	698	?b
?b  170  ?h  ?h  611  ?a   => ?a  349  ?b	0.046438746	0.042107982	0.970238095	163	3871	168	?b
?g  166  ?a  ?g  20  ?b   => ?a  20  ?b	0.011281337	0.349137931	0.778846154	81	232	104	?a
?g  166  ?b  ?g  611  ?a   => ?a  349  ?b	0.04985755	0.039963462	0.945945946	175	4379	185	?b
?g  170  ?a  ?g  20  ?b   => ?a  20  ?b	0.011420613	0.3203125	0.780952381	82	256	105	?a
?a  587  ?b  ?a  948  ?b   => ?a  20  ?b	0.012534819	0.298013245	0.692307692	90	302	130	?a
?a  587  ?b  ?a  943  ?b   => ?a  20  ?b	0.017548747	0.21	0.614634146	126	600	205	?a
?a  193  ?b  ?a  943  ?b   => ?a  20  ?b	0.021169916	0.055373406	0.219020173	152	2745	694	?a
?a  1002  ?h  ?b  884  ?h   => ?a  267  ?b	0.012112576	0.300884956	0.333333333	34	113	102	?b
?a  1  ?h  ?h  91  ?b   => ?a  365  ?b	0.012485812	0.008892482	0.25	11	1237	44	?b
?a  1002  ?h  ?b  775  ?h   => ?a  267  ?b	0.011043819	0.224637681	0.424657534	31	138	73	?b
?a  1002  ?h  ?h  775  ?b   => ?a  267  ?b	0.027431421	0.291666667	0.407407407	77	264	189	?b
?a  1002  ?h  ?h  884  ?b   => ?a  267  ?b	0.086925543	0.243027888	0.31443299	244	1004	776	?b
?a  267  ?h  ?h  775  ?b   => ?a  267  ?b	0.044531528	0.153751538	0.205930807	125	813	607	?b
?h  156  ?b  ?a  940  ?h   => ?a  156  ?b	0.0125	1	1	2	2	2	?b
?g  156  ?b  ?g  940  ?a   => ?a  156  ?b	0.0125	1	1	2	2	2	?b
?a  193  ?b  ?a  948  ?b   => ?a  20  ?b	0.015738162	0.06562137	0.196180556	113	1722	576	?a
?a  267  ?h  ?h  879  ?b   => ?a  267  ?b	0.015318846	0.122507123	0.328244275	43	351	131	?b
?h  155  ?b  ?a  267  ?h   => ?a  267  ?b	0.016387602	0.021575985	0.328571429	46	2132	140	?b
?h  659  ?b  ?a  799  ?h   => ?a  365  ?b	0.035187287	0.039540816	0.248	31	784	125	?b
?a  1370  ?b  ?a  265  ?b   => ?a  36  ?b	0.053846154	0.4375	1	7	16	7	?a
?a  191  ?b  ?a  948  ?b   => ?a  20  ?b	0.010167131	0.035316884	0.103840683	73	2067	703	?a
?a  943  ?b  ?a  948  ?b   => ?a  20  ?b	0.058913649	0.040841943	0.136363636	423	10357	3102	?a
?h  1275  ?b  ?a  170  ?h   => ?a  1275  ?b	0.022865142	0.653333333	0.823529412	98	150	119	?a
?a  191  ?b  ?a  943  ?b   => ?a  20  ?b	0.010167131	0.02866117	0.132007233	73	2547	553	?a
?h  1275  ?b  ?a  166  ?h   => ?a  1275  ?b	0.023331778	0.653594771	0.806451613	100	153	124	?a
?g  1275  ?b  ?g  170  ?a   => ?a  1275  ?b	0.022865142	0.556818182	0.830508475	98	176	118	?a
?g  51  ?a  ?g  857  ?b   => ?a  768  ?b	0.012571741	0.093117409	0.282208589	46	494	163	?b
?g  1275  ?b  ?g  166  ?a   => ?a  1275  ?b	0.023331778	0.598802395	0.833333333	100	167	120	?a
?b  40  ?h  ?a  73  ?h   => ?a  946  ?b	0.014388489	0.000009592	0.125	2	208511	16	?b
?a  109  ?b  ?a  78  ?b   => ?a  768  ?b	0.02350369	0.05691595	0.819047619	86	1511	105	?b
?a  1128  ?h  ?h  665  ?b   => ?a  665  ?b	0.056179775	0.217391304	0.357142857	10	46	28	?a
?a  455  ?h  ?h  665  ?b   => ?a  665  ?b	0.02247191	0.02259887	1	4	177	4	?a
?g  455  ?a  ?g  665  ?b   => ?a  665  ?b	0.02247191	0.16	1	4	25	4	?a
?b  1201  ?a  ?a  248  ?b   => ?a  31  ?b	0.044947994	0.813901345	0.940414508	363	446	386	?b
?b  1201  ?a  ?b  250  ?a   => ?a  31  ?b	0.039004458	0.461200586	0.70155902	315	683	449	?b
?g  1128  ?a  ?g  665  ?b   => ?a  665  ?b	0.06741573	0.039344262	0.352941176	12	305	34	?a
?h  23  ?b  ?a  534  ?h   => ?a  23  ?b	0.072164948	0.253012048	0.913043478	21	83	23	?a
?h  23  ?b  ?a  324  ?h   => ?a  23  ?b	0.089347079	0.213114754	0.764705882	26	122	34	?a
?h  23  ?b  ?a  384  ?h   => ?a  23  ?b	0.079037801	0.71875	0.821428571	23	32	28	?a
?h  23  ?b  ?a  415  ?h   => ?a  23  ?b	0.013745704	0.285714286	0.571428571	4	14	7	?a
?a  41  ?b  ?a  613  ?b   => ?a  23  ?b	0.116838488	0.68	1	34	50	34	?a
?h  23  ?b  ?a  674  ?h   => ?a  23  ?b	0.065292096	0.76	0.95	19	25	20	?a
?h  23  ?b  ?a  576  ?h   => ?a  23  ?b	0.037800687	0.611111111	0.785714286	11	18	14	?a
?h  23  ?b  ?a  743  ?h   => ?a  23  ?b	0.010309278	0.083333333	0.428571429	3	36	7	?a
?a  248  ?b  ?b  250  ?a   => ?a  31  ?b	0.039995047	0.152358491	0.670124481	323	2120	482	?b
?a  324  ?h  ?h  41  ?b   => ?a  23  ?b	0.037800687	0.22	1	11	50	11	?a
?a  384  ?h  ?h  41  ?b   => ?a  23  ?b	0.04467354	0.317073171	1	13	41	13	?a
?h  41  ?b  ?a  674  ?h   => ?a  23  ?b	0.017182131	0.075757576	1	5	66	5	?a
?g  41  ?b  ?g  674  ?a   => ?a  23  ?b	0.020618557	0.023809524	1	6	252	6	?a
?g  23  ?b  ?g  324  ?a   => ?a  23  ?b	0.030927835	0.166666667	0.9	9	54	10	?a
?g  384  ?a  ?g  41  ?b   => ?a  23  ?b	0.010309278	0.036585366	1	3	82	3	?a
?g  23  ?b  ?g  674  ?a   => ?a  23  ?b	0.099656357	0.045101089	0.763157895	29	643	38	?a
?g  23  ?b  ?g  576  ?a   => ?a  23  ?b	0.037800687	0.142857143	0.785714286	11	77	14	?a
?g  23  ?b  ?g  384  ?a   => ?a  23  ?b	0.034364261	0.169491525	0.909090909	10	59	11	?a
?g  23  ?b  ?g  415  ?a   => ?a  23  ?b	0.013745704	0.054794521	0.571428571	4	73	7	?a
?g  23  ?b  ?g  743  ?a   => ?a  23  ?b	0.010309278	0.012345679	0.375	3	243	8	?a
?g  23  ?b  ?g  534  ?a   => ?a  23  ?b	0.013745704	0.016877637	0.444444444	4	237	9	?a
?a  270  ?b  ?a  299  ?b   => ?a  93  ?b	0.12173913	0.000478338	0.7	14	29268	20	?a
?h  168  ?b  ?a  534  ?h   => ?a  665  ?b	0.050561798	0.001896334	0.75	9	4746	12	?a
?b  576  ?h  ?a  82  ?h   => ?a  82  ?b	0.014285714	0.036363636	0.4	2	55	5	?b
?b  415  ?h  ?a  82  ?h   => ?a  82  ?b	0.014285714	0.166666667	0.5	2	12	4	?b
?b  674  ?h  ?a  82  ?h   => ?a  82  ?b	0.014285714	0.076923077	0.4	2	26	5	?b
?b  179  ?h  ?a  78  ?h   => ?a  768  ?b	0.01065865	0.000543456	0.133561644	39	71763	292	?b
?h  674  ?b  ?a  82  ?h   => ?a  82  ?b	0.014285714	0.054054054	0.333333333	2	37	6	?b
?h  576  ?b  ?a  82  ?h   => ?a  82  ?b	0.014285714	0.047619048	0.4	2	42	5	?b
?h  415  ?b  ?a  82  ?h   => ?a  82  ?b	0.014285714	0.125	0.666666667	2	16	3	?b
?a  265  ?b  ?a  36  ?b   => ?a  1370  ?b	0.011290323	0.875	1	7	8	7	?b
?a  108  ?h  ?h  97  ?b   => ?a  97  ?b	0.0110957	0.941176471	0.941176471	16	17	17	?a
?a  166  ?h  ?h  97  ?b   => ?a  97  ?b	0.011789182	0.944444444	0.944444444	17	18	18	?a
?g  166  ?a  ?g  97  ?b   => ?a  97  ?b	0.011789182	0.361702128	0.944444444	17	47	18	?a
?h  25  ?b  ?a  576  ?h   => ?a  25  ?b	0.015045135	0.254237288	0.714285714	30	118	42	?a
?g  108  ?a  ?g  97  ?b   => ?a  97  ?b	0.0110957	0.32	0.941176471	16	50	17	?a
?b  775  ?h  ?a  84  ?h   => ?a  84  ?b	0.021097046	0.056179775	0.625	5	89	8	?b
?g  25  ?b  ?g  576  ?a   => ?a  25  ?b	0.015045135	0.065645514	0.714285714	30	457	42	?a
?a  458  ?h  ?h  983  ?b   => ?a  84  ?b	0.021097046	0.015576324	0.227272727	5	321	22	?b
?g  458  ?a  ?g  983  ?b   => ?a  84  ?b	0.021097046	0.003360215	0.102040816	5	1488	49	?b
?b  775  ?h  ?a  983  ?h   => ?a  84  ?b	0.012658228	0.004048583	0.75	3	741	4	?b
?h  775  ?b  ?a  84  ?h   => ?a  84  ?b	0.033755274	0.074074074	0.727272727	8	108	11	?b
?g  384  ?a  ?g  613  ?b   => ?a  23  ?b	0.010309278	0.014423077	0.75	3	208	4	?a
?a  384  ?h  ?h  613  ?b   => ?a  23  ?b	0.04467354	0.25	0.764705882	13	52	17	?a
?a  166  ?h  ?h  51  ?b   => ?a  51  ?b	0.03534345	0.680769231	0.961956522	177	260	184	?a
?a  324  ?h  ?b  576  ?h   => ?a  82  ?b	0.014285714	0.000277393	0.142857143	2	7210	14	?b
?a  107  ?b  ?b  775  ?a   => ?a  1211  ?b	0.017391304	0.137931034	0.8	4	29	5	?b
?b  108  ?a  ?b  775  ?a   => ?a  1211  ?b	0.039130435	0.081081081	0.75	9	111	12	?b
?b  107  ?a  ?a  108  ?b   => ?a  1211  ?b	0.02173913	0.001526252	0.625	5	3276	8	?b
?b  108  ?a  ?a  775  ?b   => ?a  1211  ?b	0.039130435	0.310344828	0.9	9	29	10	?b
?a  815  ?h  ?h  99  ?b   => ?a  1275  ?b	0.036864209	0.02650562	0.342733189	158	5961	461	?a
?a  107  ?b  ?b  108  ?a   => ?a  1211  ?b	0.02173913	0.001526252	0.555555556	5	3276	9	?b
?a  107  ?b  ?a  775  ?b   => ?a  1211  ?b	0.02173913	0.067567568	0.714285714	5	74	7	?b
?a  324  ?h  ?h  576  ?b   => ?a  82  ?b	0.035714286	0.000577901	0.384615385	5	8652	13	?b
?h  51  ?b  ?a  857  ?h   => ?a  51  ?b	0.020567093	0.037454545	0.668831169	103	2750	154	?a
?b  108  ?h  ?a  775  ?h   => ?a  1211  ?b	0.060869565	0.008206331	0.141414141	14	1706	99	?b
?a  686  ?h  ?h  844  ?b   => ?a  167  ?b	0.08713355	0.036831235	0.329665493	749	20336	2272	?a
?a  384  ?h  ?h  576  ?b   => ?a  82  ?b	0.014285714	0.000658545	0.4	2	3037	5	?b
?a  170  ?h  ?h  51  ?b   => ?a  51  ?b	0.03534345	0.683397683	0.961956522	177	259	184	?a
?h  215  ?b  ?a  267  ?h   => ?a  267  ?b	0.039543997	0.474358974	0.47639485	111	234	233	?b
?h  107  ?b  ?a  775  ?h   => ?a  1211  ?b	0.056521739	0.002011139	0.134020619	13	6464	97	?b
?h  372  ?b  ?a  95  ?h   => ?a  372  ?b	0.050296834	0.851955307	0.854341737	305	358	357	?a
?h  372  ?b  ?a  479  ?h   => ?a  372  ?b	0.022427441	0.653846154	0.683417085	136	208	199	?a
?b  768  ?h  ?a  857  ?h   => ?a  51  ?b	0.033146965	0.019331548	0.140202703	166	8587	1184	?a
?a  857  ?h  ?b  901  ?h   => ?a  799  ?b	0.010217114	0.000009384	0.123552124	32	3410154	259	?b
?g  166  ?a  ?g  51  ?b   => ?a  51  ?b	0.03534345	0.35049505	0.961956522	177	505	184	?a
?h  107  ?b  ?a  108  ?h   => ?a  1211  ?b	0.02173913	0.000909753	0.294117647	5	5496	17	?b
?g  372  ?b  ?g  95  ?a   => ?a  372  ?b	0.050296834	0.295542636	0.854341737	305	1032	357	?a
?a  166  ?h  ?h  613  ?b   => ?a  1013  ?b	0.025962195	0.006036857	0.966101695	114	18884	118	?a
?h  1058  ?b  ?a  139  ?h   => ?a  1058  ?b	0.014986106	0.518900344	0.518900344	151	291	291	?b
?g  170  ?a  ?g  51  ?b   => ?a  51  ?b	0.03534345	0.393333333	0.961956522	177	450	184	?a
?h  1058  ?b  ?a  145  ?h   => ?a  1058  ?b	0.010619293	0.554404145	0.554404145	107	193	193	?b
?a  284  ?h  ?b  901  ?h   => ?a  722  ?b	0.019809244	0.00003549	0.143617021	27	760785	188	?b
?h  1058  ?b  ?a  804  ?h   => ?a  1058  ?b	0.023322747	0.479591837	0.479591837	235	490	490	?b
?g  1023  ?b  ?g  343  ?a   => ?a  372  ?b	0.014841689	0.026658768	0.849056604	90	3376	106	?a
?h  1058  ?b  ?a  166  ?h   => ?a  1058  ?b	0.039797539	0.493234932	0.493234932	401	813	813	?b
?h  1058  ?b  ?a  170  ?h   => ?a  1058  ?b	0.040591505	0.595342067	0.595342067	409	687	687	?b
?h  76  ?b  ?a  879  ?h   => ?a  76  ?b	0.02	0.833333333	0.833333333	5	6	6	?b
?b  247  ?h  ?a  51  ?h   => ?a  76  ?b	0.016	0.009049774	0.142857143	4	442	28	?b
?a  613  ?h  ?h  76  ?b   => ?a  76  ?b	0.016	0.571428571	0.571428571	4	7	7	?b
?h  109  ?b  ?a  51  ?h   => ?a  76  ?b	0.02	0.020325203	0.25	5	246	20	?b
?g  613  ?a  ?g  76  ?b   => ?a  76  ?b	0.012	0.333333333	0.333333333	3	9	9	?b
?g  170  ?a  ?g  613  ?b   => ?a  1013  ?b	0.025962195	0.00397448	0.974358974	114	28683	117	?a
?g  166  ?a  ?g  613  ?b   => ?a  1013  ?b	0.025962195	0.003960534	0.974358974	114	28784	117	?a
?a  51  ?h  ?h  78  ?b   => ?a  76  ?b	0.04	0.018450185	0.204081633	10	542	49	?b
?g  109  ?b  ?g  768  ?a   => ?a  76  ?b	0.036	0.016157989	0.346153846	9	557	26	?b
?g  768  ?a  ?g  78  ?b   => ?a  76  ?b	0.076	0.011627907	0.38	19	1634	50	?b
?a  265  ?h  ?b  321  ?h   => ?a  322  ?b	0.016741071	0.12605042	0.178571429	15	119	84	?b
?g  1058  ?b  ?g  170  ?a   => ?a  1058  ?b	0.040591505	0.237929029	0.237929029	409	1719	1719	?b
?g  1058  ?b  ?g  139  ?a   => ?a  1058  ?b	0.010619293	0.129539952	0.129539952	107	826	826	?b
?h  321  ?a  ?b  879  ?h   => ?a  322  ?b	0.014508929	0.004637888	0.224137931	13	2803	58	?b
?a  322  ?g  ?g  879  ?b   => ?a  322  ?b	0.015625	0.063926941	0.823529412	14	219	17	?b
?g  1023  ?b  ?g  1103  ?a   => ?a  372  ?b	0.053430079	0.04403969	0.818181818	324	7357	396	?a
?h  1121  ?b  ?a  166  ?h   => ?a  1386  ?b	0.056973294	0.225882353	0.2382134	96	425	403	?a
?h  1386  ?b  ?a  166  ?h   => ?a  1386  ?b	0.139465875	0.347119645	0.366043614	235	677	642	?a
?h  1121  ?b  ?a  170  ?h   => ?a  1386  ?b	0.059940653	0.224444444	0.25440806	101	450	397	?a
?h  1386  ?b  ?a  170  ?h   => ?a  1386  ?b	0.140059347	0.307692308	0.36875	236	767	640	?a
?g  321  ?a  ?g  879  ?b   => ?a  322  ?b	0.015625	0.008588957	0.259259259	14	1630	54	?b
?a  322  ?h  ?b  879  ?h   => ?a  322  ?b	0.014508929	0.016666667	0.371428571	13	780	35	?b
?g  1121  ?b  ?g  166  ?a   => ?a  1386  ?b	0.059347181	0.105152471	0.252525253	100	951	396	?a
?g  1386  ?b  ?g  166  ?a   => ?a  1386  ?b	0.139465875	0.196160267	0.365474339	235	1198	643	?a
?g  1386  ?b  ?g  170  ?a   => ?a  1386  ?b	0.140059347	0.19047619	0.370486656	236	1239	637	?a
?a  170  ?h  ?h  613  ?b   => ?a  1013  ?b	0.025962195	0.006079676	0.974358974	114	18751	117	?a
?h  366  ?b  ?a  91  ?h   => ?a  309  ?b	0.031128405	0.258064516	0.333333333	8	31	24	?a
?g  1121  ?b  ?g  170  ?a   => ?a  1386  ?b	0.057566766	0.108017817	0.239506173	97	898	405	?a
?a  143  ?h  ?b  143  ?h   => ?a  76  ?b	0.012	0.000012539	0.136363636	3	239244	22	?b
?g  100  ?a  ?g  1023  ?b   => ?a  372  ?b	0.024076517	0.010365637	0.418338109	146	14085	349	?a
?h  613  ?b  ?a  91  ?h   => ?a  309  ?b	0.13229572	0.666666667	0.85	34	51	40	?a
?g  1058  ?b  ?g  166  ?a   => ?a  1058  ?b	0.039797539	0.216639654	0.216639654	401	1851	1851	?b
?g  215  ?a  ?g  309  ?b   => ?a  309  ?b	0.050583658	0.048148148	0.481481481	13	270	27	?a
?h  1163  ?b  ?a  138  ?h   => ?a  1163  ?b	0.013953488	0.352941176	0.352941176	6	17	17	?b
?h  1084  ?b  ?a  143  ?h   => ?a  1163  ?b	0.023255814	0.051813472	0.25	10	193	40	?b
?a  1045  ?h  ?h  1060  ?b   => ?a  1163  ?b	0.01627907	0.05982906	1	7	117	7	?b
?a  1045  ?h  ?h  1277  ?b   => ?a  1163  ?b	0.01627907	0.070707071	1	7	99	7	?b
?g  1  ?a  ?g  613  ?b   => ?a  309  ?b	0.151750973	0.01463964	0.245283019	39	2664	159	?a
?g  1  ?a  ?g  366  ?b   => ?a  309  ?b	0.035019455	0.015625	0.1875	9	576	48	?a
?a  1045  ?h  ?h  1163  ?b   => ?a  1163  ?b	0.013953488	0.666666667	0.666666667	6	9	9	?b
?h  1163  ?b  ?a  166  ?h   => ?a  1163  ?b	0.011627907	0.714285714	0.714285714	5	7	7	?b
?b  879  ?h  ?a  91  ?h   => ?a  309  ?b	0.108949416	0.622222222	0.8	28	45	35	?a
?g  1163  ?b  ?g  166  ?a   => ?a  1163  ?b	0.011627907	0.192307692	0.192307692	5	26	26	?b
?g  1163  ?b  ?g  170  ?a   => ?a  1163  ?b	0.011627907	0.147058824	0.147058824	5	34	34	?b
?h  1  ?a  ?b  879  ?h   => ?a  309  ?b	0.093385214	0.058394161	0.461538462	24	411	52	?a
?a  170  ?h  ?h  295  ?b   => ?a  295  ?b	0.014851485	0.12	0.12	3	25	25	?b
?a  166  ?g  ?g  295  ?b   => ?a  295  ?b	0.014851485	0.1875	0.1875	3	16	16	?b
?g  170  ?a  ?g  295  ?b   => ?a  295  ?b	0.014851485	0.103448276	0.103448276	3	29	29	?b
?a  166  ?h  ?h  493  ?b   => ?a  493  ?b	0.240767045	0.944289694	0.944289694	339	359	359	?a
?a  170  ?h  ?h  493  ?b   => ?a  493  ?b	0.240767045	0.944289694	0.944289694	339	359	359	?a
?a  225  ?h  ?h  879  ?b   => ?a  1163  ?b	0.111627907	0.003315375	0.101694915	48	14478	472	?b
?a  247  ?b  ?a  606  ?b   => ?a  295  ?b	0.02970297	0.033519553	1	6	179	6	?b
?h  1163  ?b  ?a  170  ?h   => ?a  1163  ?b	0.011627907	1	1	5	5	5	?b
?h  493  ?b  ?a  534  ?h   => ?a  493  ?b	0.215198864	0.901785714	1	303	336	303	?a
?g  170  ?a  ?g  493  ?b   => ?a  493  ?b	0.240767045	0.926229508	0.944289694	339	366	359	?a
?g  166  ?a  ?g  493  ?b   => ?a  493  ?b	0.240767045	0.928767123	0.944289694	339	365	359	?a
?g  493  ?b  ?g  534  ?a   => ?a  493  ?b	0.274857955	0.303291536	1	387	1276	387	?a
?a  324  ?h  ?b  674  ?h   => ?a  82  ?b	0.014285714	0.000026829	0.153846154	2	74547	13	?b
?b  111  ?h  ?a  88  ?h   => ?a  1108  ?b	0.030352748	0.000235963	0.142307692	37	156804	260	?a
?a  170  ?h  ?h  42  ?b   => ?a  42  ?b	0.018111255	0.711864407	0.857142857	42	59	49	?a
?h  42  ?b  ?a  613  ?h   => ?a  42  ?b	0.046571798	0.675	0.818181818	108	160	132	?a
?a  138  ?h  ?h  42  ?b   => ?a  42  ?b	0.031479086	0.044512195	0.208571429	73	1640	350	?a
?a  166  ?h  ?h  42  ?b   => ?a  42  ?b	0.018542475	0.682539683	0.87755102	43	63	49	?a
?a  215  ?h  ?h  240  ?b   => ?a  240  ?b	0.017082786	0.000054448	0.160493827	13	238760	81	?a
?g  42  ?b  ?g  879  ?a   => ?a  42  ?b	0.046140578	0.419607843	0.990740741	107	255	108	?a
?g  170  ?a  ?g  42  ?b   => ?a  42  ?b	0.018111255	0.281879195	0.875	42	149	48	?a
?g  534  ?b  ?g  766  ?a   => ?a  765  ?b	0.12585034	0.333333333	0.521126761	37	111	71	?a
?g  166  ?a  ?g  42  ?b   => ?a  42  ?b	0.018542475	0.300699301	0.86	43	143	50	?a
?h  1266  ?b  ?a  215  ?h   => ?a  1266  ?b	0.165562914	0.000095908	0.625	25	260667	40	?a
?h  1  ?a  ?b  879  ?h   => ?a  287  ?b	0.046712803	0.065693431	0.964285714	27	411	28	?b
?h  1068  ?b  ?a  128  ?h   => ?a  1068  ?b	0.027027027	1	1	3	3	3	?a
?g  1068  ?b  ?g  128  ?a   => ?a  1068  ?b	0.027027027	0.09375	1	3	32	3	?a
?a  215  ?g  ?g  623  ?b   => ?a  805  ?b	0.05	0.000035601	0.135802469	11	308983	81	?a
?b  1146  ?a  ?a  606  ?b   => ?a  295  ?b	0.014851485	0.00006729	1	3	44583	3	?b
?h  613  ?b  ?a  674  ?h   => ?a  23  ?b	0.024054983	0.061946903	0.583333333	7	113	12	?a
?g  1  ?a  ?g  613  ?b   => ?a  287  ?b	0.119377163	0.025900901	0.971830986	69	2664	71	?b
?a  215  ?h  ?h  70  ?b   => ?a  70  ?b	0.237068966	0.000144907	0.887096774	55	379554	62	?a
?b  73  ?a  ?b  78  ?a   => ?a  460  ?b	0.038834951	0.003079292	1	4	1299	4	?b
?g  215  ?a  ?g  224  ?b   => ?a  224  ?b	0.08839779	0.063492063	0.333333333	16	252	48	?a
?g  613  ?b  ?g  674  ?a   => ?a  23  ?b	0.020618557	0.006444683	0.375	6	931	16	?a
?b  1  ?h  ?h  610  ?a   => ?a  198  ?b	0.019354839	0.007971656	0.243243243	18	2258	74	?a
?g  180  ?a  ?g  454  ?b   => ?a  419  ?b	0.041292639	0.197002141	0.702290076	92	467	131	?a
?h  1023  ?b  ?a  99  ?h   => ?a  372  ?b	0.065963061	0.079160895	0.64516129	400	5053	620	?a
?b  1  ?h  ?a  610  ?h   => ?a  198  ?b	0.032258065	0.019157088	0.153846154	30	1566	195	?a
?a  108  ?h  ?h  727  ?b   => ?a  727  ?b	0.363636364	1	1	52	52	52	?a
?a  107  ?h  ?h  727  ?b   => ?a  727  ?b	0.181818182	1	1	26	26	26	?a
?a  1  ?h  ?h  309  ?b   => ?a  727  ?b	0.020979021	0.003325942	0.75	3	902	4	?a
?g  324  ?a  ?g  613  ?b   => ?a  23  ?b	0.010309278	0.009063444	0.428571429	3	331	7	?a
?g  107  ?a  ?g  727  ?b   => ?a  727  ?b	0.363636364	0.852459016	1	52	61	52	?a
?h  1275  ?b  ?a  480  ?h   => ?a  1275  ?b	0.105459636	0.033422064	0.757118928	452	13524	597	?a
?a  112  ?b  ?b  318  ?a   => ?a  318  ?b	0.032	1	1	4	4	4	?b
?b  112  ?a  ?b  318  ?a   => ?a  318  ?b	0.032	0.571428571	1	4	7	4	?b
?h  187  ?b  ?a  930  ?h   => ?a  187  ?b	0.029510192	0.573964497	0.591463415	97	169	164	?a
?h  318  ?a  ?b  318  ?h   => ?a  318  ?b	0.12	0.147058824	0.15	15	102	100	?b
?a  318  ?h  ?b  318  ?h   => ?a  318  ?b	0.144	0.131386861	0.18556701	18	137	97	?b
?h  318  ?b  ?a  318  ?h   => ?a  318  ?b	0.144	0.176470588	0.176470588	18	102	102	?b
?g  108  ?a  ?g  727  ?b   => ?a  727  ?b	0.181818182	0.838709677	1	26	31	26	?a
?g  318  ?a  ?g  318  ?b   => ?a  318  ?b	0.136	0.103658537	0.103658537	17	164	164	?b
?a  324  ?h  ?h  613  ?b   => ?a  23  ?b	0.037800687	0.069620253	0.611111111	11	158	18	?a
?g  187  ?b  ?g  458  ?a   => ?a  187  ?b	0.041983572	0.201459854	0.851851852	138	685	162	?a
?g  187  ?b  ?g  930  ?a   => ?a  187  ?b	0.024338302	0.128410915	0.634920635	80	623	126	?a
?h  176  ?b  ?a  324  ?h   => ?a  176  ?b	0.022727273	0.25	0.833333333	5	20	6	?a
?h  176  ?b  ?a  674  ?h   => ?a  176  ?b	0.022727273	0.217391304	0.833333333	5	23	6	?a
?g  176  ?b  ?g  324  ?a   => ?a  176  ?b	0.018181818	0.114285714	0.8	4	35	5	?a
?g  1128  ?a  ?g  176  ?b   => ?a  176  ?b	0.013636364	0.02970297	0.75	3	101	4	?a
?h  187  ?b  ?a  458  ?h   => ?a  187  ?b	0.030422878	0.729927007	0.806451613	100	137	124	?a
?b  1  ?h  ?a  111  ?h   => ?a  198  ?b	0.031182796	0.015368309	0.114624506	29	1887	253	?a
?g  176  ?b  ?g  674  ?a   => ?a  176  ?b	0.027272727	0.103448276	0.857142857	6	58	7	?a
?a  166  ?h  ?h  354  ?b   => ?a  354  ?b	0.280931587	0.923444976	0.994845361	193	209	194	?a
?a  170  ?h  ?h  354  ?b   => ?a  354  ?b	0.280931587	0.914691943	0.98974359	193	211	195	?a
?g  170  ?a  ?g  354  ?b   => ?a  354  ?b	0.280931587	0.772	0.98974359	193	250	195	?a
?g  166  ?a  ?g  354  ?b   => ?a  354  ?b	0.280931587	0.756862745	0.994845361	193	255	194	?a
?a  170  ?h  ?h  728  ?b   => ?a  728  ?b	0.049753235	0.463642014	0.9244114	746	1609	807	?a
?a  216  ?h  ?h  54  ?b   => ?a  54  ?b	0.023809524	0.75	0.75	3	4	4	?a
?h  54  ?b  ?a  674  ?h   => ?a  54  ?b	0.023809524	0.272727273	0.6	3	11	5	?a
?a  415  ?h  ?h  54  ?b   => ?a  54  ?b	0.015873016	0.166666667	0.285714286	2	12	7	?a
?h  54  ?b  ?a  743  ?h   => ?a  54  ?b	0.047619048	0.545454545	0.666666667	6	11	9	?a
?a  166  ?h  ?h  54  ?b   => ?a  54  ?b	0.071428571	0.818181818	0.818181818	9	11	11	?a
?a  170  ?h  ?h  54  ?b   => ?a  54  ?b	0.071428571	0.818181818	0.818181818	9	11	11	?a
?a  384  ?h  ?h  54  ?b   => ?a  54  ?b	0.015873016	0.5	0.666666667	2	4	3	?a
?a  18  ?h  ?h  54  ?b   => ?a  54  ?b	0.015873016	1	1	2	2	2	?a
?h  270  ?b  ?a  95  ?h   => ?a  54  ?b	0.023809524	0.008130081	1	3	369	3	?a
?h  54  ?b  ?a  95  ?h   => ?a  54  ?b	0.023809524	1	1	3	3	3	?a
?h  270  ?b  ?a  743  ?h   => ?a  54  ?b	0.015873016	0.005050505	0.4	2	396	5	?a
?g  270  ?b  ?g  95  ?a   => ?a  54  ?b	0.023809524	0.002673797	1	3	1122	3	?a
?a  18  ?h  ?h  270  ?b   => ?a  54  ?b	0.015873016	0.002205072	1	2	907	2	?a
?a  166  ?h  ?h  728  ?b   => ?a  728  ?b	0.050620248	0.432232346	0.931288344	759	1756	815	?a
?g  166  ?a  ?g  54  ?b   => ?a  54  ?b	0.071428571	0.818181818	0.818181818	9	11	11	?a
?g  170  ?a  ?g  54  ?b   => ?a  54  ?b	0.071428571	0.818181818	0.818181818	9	11	11	?a
?g  54  ?b  ?g  743  ?a   => ?a  54  ?b	0.047619048	0.3	0.666666667	6	20	9	?a
?g  54  ?b  ?g  674  ?a   => ?a  54  ?b	0.023809524	0.09375	0.75	3	32	4	?a
